,chembl_id,standardized_smiles,wd_consensus_1,wd_chembl,wd_withdrawn,wd_drugbank,atc_code,name
609,CHEMBL3833405,O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,0,0.0,None,experimental,None,INOSINE PRANOBEX
610,CHEMBL3707268,CC1(F)CC(N)(C(=O)O)C1,0,0.0,None,None,None,FLUCICLOVINE
611,CHEMBL3707290,C=C(CCCCCCCCCCCCCCCc1nnn[nH]1)NS(=O)(=O)CCCC(=O)NCCOCCOCC(=O)NC(CCC(=O)NC(CCC(=O)NCCOCCOCC(=O)NC(CCCCNC(=O)CSCC(N)C(=O)O)C(N)=O)C(=O)O)C(=O)O,0,0.0,None,None,H01AC07,SOMAPACITAN
612,CHEMBL37390,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0,0.0,None,None,R03DA03,PROXYPHYLLINE
613,CHEMBL3833339,CC(C)CCON=O,0,0.0,None,None,V03AB22,AMYL NITRITE
614,CHEMBL3833382,CCC[N+]12C(O)C(CC)C3CC1C1N(C)c4ccccc4C14CC2C3C4O,0,0.0,None,None,C01BA08,PRAJMALIUM
615,CHEMBL3833389,CC(CC(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)N1CCOCC1,0,0.0,None,None,N02AC01,DEXTROMORAMIDE
616,CHEMBL383675,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc2CC4)C=C3)c1,0,0.0,None,None,L01XD05,TEMOPORFIN
617,CHEMBL3545432,C(=O)(c1c(Cl)ccc(Cl)c1)NCC(=O)NC(B2OC(=O)C(O2)(CC(=O)O)CC(=O)O)CC(C)C,0,0.0,None,None,L01XG03,IXAZOMIB CITRATE
618,CHEMBL413965,O=C(O)Cc1ccc(-c2ccccc2)cc1,0,0.0,None,None,M02AA08,FELBINAC
619,CHEMBL416898,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,0,0.0,None,None,"P03AB01, P03AB51",CHLOROPHENOTHANE
620,CHEMBL4297067,O=C1C=CC2C(=C1)Oc1cc(O)ccc1C21OC(=O)c2ccccc21,0,0.0,None,None,"S01JA01, S01JA51",FLUORESCEIN
621,CHEMBL4297364,CC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,0,0.0,None,None,None,OXITROPIUM
622,CHEMBL4301898,CCOc1ccc(Nc2ccc(C(=C3C=CC(=[N+](CC)Cc4cccc(S(=O)(=O)[O-])c4)C=C3C)c3ccc(N(CC)Cc4cccc(S(=O)(=O)O)c4)cc3C)cc2)cc1,0,0.0,None,None,None,E133
623,CHEMBL434200,CC(C)(C)NCC(O)COc1cccc2c1SCCC2,0,0.0,None,None,C07AA16,TERTATOLOL
624,CHEMBL3546271,Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,0,0.0,None,None,None,FLORTAUCIPIR
625,CHEMBL338802,NC(N)=NS(=O)(=O)c1ccc(N)cc1,0,0.0,None,None,A07AB03,SULFAGUANIDINE
626,CHEMBL252518,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,0,0.0,None,None,P01BE05,ARTENIMOL
627,CHEMBL30116,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,0,0.0,None,None,J01MB04,PIPEMIDIC ACID
628,CHEMBL255044,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,0,None,None,None,N02BG07,FLUPIRTINE
629,CHEMBL258918,CC1CC(=O)CC2CCC3C4CCC(O)C4(C)CCC3C12C,0,0.0,None,None,G03BB01,MESTEROLONE
630,CHEMBL260538,CC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,0,0.0,None,None,"G03AD02, G03XB02",ULIPRISTAL ACETATE
631,CHEMBL261772,C=C1c2c(Cl)ccc(O)c2C(=O)C2C(=O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,0,0.0,None,investigational,None,MECLOCYCLINE SULFOSALICYLATE
632,CHEMBL271227,CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(c4cccnc4)=CCC32)C1,0,0.0,None,None,L02BX03,ABIRATERONE ACETATE
633,CHEMBL28333,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,0,0.0,None,None,N05BA03,MEDAZEPAM
634,CHEMBL307145,Oc1cccc(O)c1O,0,0.0,None,None,None,PYROGALLOL
635,CHEMBL3351077,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)[O-])C3SC2)cc1,0,0.0,None,None,J01DD03,CEFSULODIN
636,CHEMBL314437,CCC1(c2cccc(O)c2)CCCCN(C)C1,0,0.0,None,None,N02AX05,MEPTAZINOL
637,CHEMBL317094,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(=O)N(C)CC1C(=O)O,0,0.0,None,None,C09AA16,IMIDAPRIL
638,CHEMBL3184512,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,0,0.0,None,None,"D10AF01, G01AA10, J01FF01, D10AF51",CLINDAMYCIN PHOSPHATE
639,CHEMBL325109,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,0,0.0,None,None,A03FA06,CLEBOPRIDE
640,CHEMBL3304484,CCCCCCCC(=O)OCC(O)CO,0,0.0,None,experimental,None,MONOCTANOIN
641,CHEMBL3305985,C=CC[N+]12CCC34c5ccccc5N5C=C6C7CC8C9(CC[N+]8(CC=C)CC7=CCO)c7ccccc7N(C=C(C(CC31)C(=CCO)C2)C54)C69,0,0.0,None,None,M03AA01,ALCURONIUM
642,CHEMBL1697843,COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,0,0.0,None,None,C01AA08,METILDIGOXIN
643,CHEMBL1681,O=C(O)CNC(=O)c1ccccc1I,0,0.0,None,None,None,IODOHIPPURATE
644,CHEMBL1675,CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,0,0.0,None,None,"A11CA01, D10AD02, R01AX02, S01XA02",VITAMIN A PALMITATE
645,CHEMBL1200951,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,0.0,None,None,N05AB02,FLUPHENAZINE ENANTHATE
646,CHEMBL1200711,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC,0,0.0,None,None,C10AX06,OMEGA-3-ACID ETHYL ESTERS
647,CHEMBL1200854,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,0.0,None,None,N05AB02,FLUPHENAZINE DECANOATE
648,CHEMBL1200861,C(=O)(C(C(C(=O)O)O)O)O,0,0.0,None,None,None,TARTARIC ACID
649,CHEMBL1200866,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,0,0.0,None,None,V08CX01,PERFLUBRON
650,CHEMBL1200877,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,0,0.0,None,None,"D07AB03, D07XB01",FLUMETHASONE PIVALATE
651,CHEMBL1200908,CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0,0.0,None,None,D07AC21,HALOBETASOL PROPIONATE
652,CHEMBL1200975,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1C(=O)COC(=O)C(C)(C)C,0,0.0,None,None,D07AB21,CLOCORTOLONE PIVALATE
653,CHEMBL1200661,CCCCCCCC(=O)CCC1C(O)CC(O)C1CC=CCCCC(=O)OC(C)C,0,0.0,None,None,S01EE02,UNOPROSTONE ISOPROPYL
654,CHEMBL1200989,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC21C,0,0.0,None,None,"D07AB10, S01BA10",ALCLOMETASONE DIPROPIONATE
655,CHEMBL1201010,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,0,0.0,None,None,H02AA02,FLUDROCORTISONE ACETATE
656,CHEMBL1201016,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1,0,0.0,None,None,None,CEFPODOXIME PROXETIL
657,CHEMBL1201038,Nc1c2ccccc2nc2ccccc12,0,0.0,None,experimental,None,ACRISORCIN
658,CHEMBL1201064,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0,0.0,None,None,"C05AA06, D07AB06, D07XB04, D10AA01, S01BA07, S01CB05",FLUOROMETHOLONE ACETATE
659,CHEMBL1201146,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,0,0.0,None,None,"G03AC01, G03DC02",NORETHINDRONE ACETATE
660,CHEMBL1200688,CCOC(=O)CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C,0,0.0,None,None,"D10AF02, J01FA01, S01AA17",ERYTHROMYCIN ETHYLSUCCINATE
661,CHEMBL1200645,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1OP(=O)(O)O,0,0.0,None,None,L01CB01,ETOPOSIDE PHOSPHATE
662,CHEMBL1673148,C[N+](C)(CCOc1ccccc1)Cc1ccccc1,0,0.0,None,experimental,None,BEPHENIUM HYDROXYNAPHTHOATE
663,CHEMBL1199307,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,0,0.0,None,None,N07AA03,DISTIGMINE
664,CHEMBL1159717,CC(C)(C)NCC(O)c1ccccc1Cl,0,0.0,None,None,"R03AC11, R03CC11",TULOBUTEROL
665,CHEMBL1180003,CCCCCCCCCCCCCC[N+](C)(C)C,0,0.0,None,None,None,CETRIMIDE
666,CHEMBL1183349,CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(CC(O)(c2cc(F)ccc2F)C(C)c2nc(-c3ccc(C#N)cc3)cs2)c1,0,0.0,None,None,None,ISAVUCONAZONIUM
667,CHEMBL1187417,CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0,0.0,None,None,"D08AJ01, R02AA16, D09AA11",BENZALKONIUM
668,CHEMBL1187724,C[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,0,0.0,None,None,A03BB02,METHYLATROPINE
669,CHEMBL119423,Sc1ncnc2[nH]ncc12,0,0.0,None,None,M04AA02,TISOPURINE
670,CHEMBL1200375,C(=O)([O-])CN(CC(=O)[O-])CCN(CC(=O)[O-])CC(=O)[O-],0,0.0,None,None,V03AB03,EDETATE CALCIUM DISODIUM
671,CHEMBL1200598,CCC(=C(CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,0,0.0,None,None,"G03CB02, G03CC05, L02AA01, L02AA04",DIETHYLSTILBESTROL DIPHOSPHATE
672,CHEMBL1200376,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccccc1)C(=O)CO,0,0.0,None,None,"A07EA04, C05AA05, D07AC01, D07XC01, H02AB01, R01AD06, R03BA04, S01BA06, S01CB04, S02BA07, S03BA03",BETAMETHASONE BENZOATE
673,CHEMBL1200384,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0,0.0,None,None,"A07EA04, C05AA05, D07AC01, D07XC01, H02AB01, R01AD06, R03BA04, S01BA06, S01CB04, S02BA07, S03BA03",BETAMETHASONE DIPROPIONATE
674,CHEMBL1200406,Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,0,0.0,None,experimental,None,DIMENHYDRINATE
675,CHEMBL1200449,CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0,0.0,None,None,"A01AC01, C05AA12, D07AB09, D07XB02, H02AB08, R01AD11, R03BA06, S01BA05",TRIAMCINOLONE DIACETATE
676,CHEMBL1200545,CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0,0.0,None,None,D07AC10,DIFLORASONE DIACETATE
677,CHEMBL1200592,CC(C)(C)C(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0,0.0,None,None,H02AA03,DESOXYCORTICOSTERONE PIVALATE
678,CHEMBL1201147,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,0,0.0,None,None,None,OCTOCRYLENE
679,CHEMBL1201198,Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12,0,0.0,None,None,None,PEMIROLAST
680,CHEMBL1201233,CCOC(=O)C(C)(N)Cc1ccc(O)c(O)c1,0,0.0,None,None,None,METHYLDOPATE
681,CHEMBL1615487,O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,0,0.0,None,None,V08AC01,IODOXAMIC ACID
682,CHEMBL1491306,O=c1cc(Cc2ccccc2)nc(S)[nH]1,0,0.0,None,None,H03BA03,BENZYLTHIOURACIL
683,CHEMBL15023,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,0,0.0,None,None,N05AD02,TRIFLUPERIDOL
684,CHEMBL1504,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,0,0.0,None,None,"A01AC01, C05AA12, D07AB09, D07XB02, H02AB08, R01AD11, R03BA06, S01BA05",TRIAMCINOLONE ACETONIDE
685,CHEMBL1547,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,0,0.0,None,None,None,THIAMINE
686,CHEMBL1565476,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,0,0.0,None,None,M01AX04,APAZONE
687,CHEMBL1584,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,0,0.0,None,None,None,PIPERACETAZINE
688,CHEMBL1619528,CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,0,0.0,None,None,A03AB14,PIPENZOLATE
689,CHEMBL1201275,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)O)cc1,0,0.0,None,None,None,ISOSULFAN BLUE
690,CHEMBL1619785,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OC1OC(=O)c2ccccc21,0,0.0,None,None,J01CA15,TALAMPICILLIN
691,CHEMBL1623992,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,0,0.0,None,None,A03AA30,PIPERIDOLATE
692,CHEMBL1627367,CC12CCC3c4ccc(O)cc4CCC3C1CC(F)C2O,0,0.0,None,None,None,FLUOROESTRADIOL
693,CHEMBL1650619,On1ccccc1=S,0,0.0,None,None,None,PYRITHIONE
694,CHEMBL1651990,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,0,0.0,None,None,"D01AC12, G01AF12",FENTICONAZOLE
695,CHEMBL167150,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0,0.0,None,None,P02BB01,TRICHLORFON
696,CHEMBL1485,N=C(N)NCCCC(N)C(=O)O,0,0.0,None,None,None,ARGININE
697,CHEMBL1455497,C(=O)(C(O)CC(=O)O)O,0,0.0,None,None,None,MALIC ACID
698,CHEMBL145347,CCC(C(=O)C(C)C(O)C(C)CCc1ccc(C)c(O)c1C(=O)O)C1OC(CC)(C2CCC(O)(CC)C(C)O2)CC1C,0,None,None,None,None,LASALOCID
699,CHEMBL1449676,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,0,0.0,None,None,"G01AF06, J01XD03, P01AB03",ORNIDAZOLE
700,CHEMBL14053,O=C(O)C(Cl)(Cl)Cl,0,0.0,None,None,None,TRICHLOROACETIC ACID
701,CHEMBL1371770,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,0,0.0,None,None,N04BC08,PIRIBEDIL
702,CHEMBL1364144,CC(=O)OCC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC21C,0,0.0,None,None,"D07AA01, D10AA02, H02AB04",METHYLPREDNISOLONE ACETATE
703,CHEMBL1322884,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,0,0.0,None,None,"P03AC03, P03AC53",PHENOTHRIN
704,CHEMBL1292,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,0,0.0,None,None,J04BA01,CLOFAZIMINE
705,CHEMBL126224,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,0,0.0,None,None,N06AA13,IPRINDOLE
706,CHEMBL1257015,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,0,0.0,None,None,B01AC03,PICOTAMIDE
707,CHEMBL1237072,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O,0,0.0,None,None,J01FA13,DIRITHROMYCIN
708,CHEMBL1232131,O=S(=O)(O)c1cc(O)ccc1O,0,0.0,None,None,None,DOBESILIC ACID
709,CHEMBL1222250,OCC1OC(O)C(O)C(O)C1O,0,0.0,None,None,"B05CX01, V04CA02, V06DC01, C05BB56",DEXTROSE
710,CHEMBL1201308,CC(C)NC(C)Cc1ccc(I)cc1,0,0.0,None,None,None,IOFETAMINE
711,CHEMBL1201304,CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)N(CCCCS(=O)(=O)O)c2ccc3ccccc3c21,0,0.0,None,None,V04CX01,INDOCYANINE GREEN
712,CHEMBL1201289,CCCCCCCCCCCCCCCC(=O)OC1C(SC)OC(C(NC(=O)C2CC(CCC)CN2C)C(C)Cl)C(O)C1O,0,0.0,None,None,None,CLINDAMYCIN PALMITATE
713,CHEMBL435966,O=[N+]([O-])c1cncn1CCN1CCOCC1,0,0.0,None,None,P01AB06,NIMORAZOLE
714,CHEMBL454446,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,0,0.0,None,None,None,CEFDITOREN PIVOXIL
715,CHEMBL1096882,Nc1nc(F)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,0,0.0,None,None,L01BB05,FLUDARABINE PHOSPHATE
716,CHEMBL2107112,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CS,0,None,None,1,"A07EA05, R01AD07, R01AD57",TIXOCORTOL PIVALATE
717,CHEMBL2104528,CCCCCCC(C)NN,0,None,None,1,None,OCTAMOXIN
718,CHEMBL2105566,CC(Cc1ccccc1)NCCC#N,0,None,None,1,None,FENPROPOREX
719,CHEMBL2106261,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,0,None,None,1,B01AA08,ETHYL BISCOUMACETATE
720,CHEMBL2106319,CC12CCC(=O)CC1CCC1C2CCC2(C)C(C(=O)CO)CCC12,0,None,None,1,None,HYDROXYDIONE SODIUM SUCCINATE
721,CHEMBL2106357,O=C(O)CCC(=O)c1ccc2c(c1)-c1cccc3cccc-2c13,0,None,None,1,None,FLORANTYRONE
722,CHEMBL2106825,CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,0,0.0,None,1,G03DB03,MEDROGESTONE
723,CHEMBL2109188,CC(C)C1OC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)OC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)OC(=O)C(C(C)C)N(C)C1=O,0,None,None,1,R02AB03,FUSAFUNGINE
724,CHEMBL2104164,NC(=O)CN1Cc2ccccc2OC1=O,0,None,None,1,None,CAROXAZONE
725,CHEMBL2110562,C(=O)(NCC(OC)C[Hg]Cl)N,0,0.0,None,1,None,CHLORMERODRIN
726,CHEMBL2110774,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0,0.0,None,1,"D04AA34, R06AA06, R06AA56",CHLORPHENOXAMINE
727,CHEMBL218394,CC(C)(C)NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,0,0.0,None,1,J05AP03,BOCEPREVIR
728,CHEMBL22498,CC(Cc1ccccc1)NN,0,None,None,1,None,PHENIPRAZINE
729,CHEMBL2354773,S([Au])C1OC(C(O)C(O)C1O)CO,0,0.0,None,1,M01CB04,AUROTHIOGLUCOSE
730,CHEMBL251634,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO,0,0.0,None,1,"C05AA08, D07AC05, D07XC05, H02AB03",FLUOCORTOLONE
731,CHEMBL2104306,OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1,0,None,None,1,B01AC01,DITAZOLE
732,CHEMBL2051960,CN1CC(O)C2=CC(=NNC(N)=O)C(=O)C=C21,0,None,None,1,B02BX02,CARBAZOCHROME
733,CHEMBL266195,C=CCc1ccccc1OCC(O)CNC(C)C,0,None,None,1,C07AA01,ALPRENOLOL
734,CHEMBL1763,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,0,0.0,None,1,"C03AA02, C03AH02",HYDROFLUMETHIAZIDE
735,CHEMBL163672,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1,0,None,None,1,C01DX05,CHROMONAR
736,CHEMBL1651905,O=C(COCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,0,None,None,1,V08AC02,IOTROXIC ACID
737,CHEMBL170797,CCOC(=O)C1(c2ccccc2)CCCN(C)CC1,0,None,None,1,None,ETHOHEPTAZINE
738,CHEMBL1738,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,0,0.0,None,1,V03AF02,DEXRAZOXANE
739,CHEMBL1740065,CCC(C)(CN(C)C)OC(=O)c1ccccc1,0,None,None,1,None,AMYLOCAINE
740,CHEMBL1743259,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,0,None,None,1,N06AB09,ETOPERIDONE
741,CHEMBL1790041,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0,0.0,None,1,A02BA02,RANITIDINE
742,CHEMBL1908364,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1,0,None,None,1,N04AA08,DEXETIMIDE
743,CHEMBL18,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,0,0.0,None,1,None,ETHOXZOLAMIDE
744,CHEMBL1877495,CC(NNC(=O)c1ccccc1)c1ccccc1,0,None,None,1,None,BENMOXIN
745,CHEMBL1885437,CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,0,None,None,1,R05CB04,EPRAZINONE
746,CHEMBL1899801,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,None,None,1,V08DA03,PERFLENAPENT
747,CHEMBL1908315,CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)OC,0,0.0,None,1,G02AD03,GEMEPROST
748,CHEMBL1908335,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(Cc2ccccc2)N(C)C(=O)C(CCSCC(=O)NCC(N)C(=O)NC(CCCCN)C(=O)NC(CS)C(=O)NC(CCCCN)C(N)=O)NC1=O,0,None,None,1,None,DEPREOTIDE
749,CHEMBL263881,CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,0,None,None,1,None,LYSERGIDE
750,CHEMBL285802,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,0,0.0,None,1,N05AX11,ZOTEPINE
751,CHEMBL457299,OCCO,0,0.0,None,None,"A06AD15, A06AD65",MACROGOL
752,CHEMBL908,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,0,0.0,None,1,N05AF03,CHLORPROTHIXENE
753,CHEMBL7010,CCNC1C2CCC(C2)C1c1ccccc1,0,None,None,1,N06BA06,FENCAMFAMIN
754,CHEMBL70352,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,0,None,None,1,None,BENACTYZINE
755,CHEMBL830,NCCCC(N)(C(=O)O)C(F)F,0,0.0,None,1,"D11AX16, P01CX03",EFLORNITHINE
756,CHEMBL861,CCC1(c2ccccc2)NC(=O)N(C)C1=O,0,0.0,None,1,"N03AB04, N03AB54",MEPHENYTOIN
757,CHEMBL867,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,0,0.0,None,1,V08AC06,IOPANOIC ACID
758,CHEMBL86882,CCNCC(O)c1cccc(O)c1,0,0.0,None,1,"C01CA01, C01CA51",ETILEFRINE
759,CHEMBL91238,CC(C)NNC(=O)COc1ccc(Cl)cc1,0,None,None,1,N06AF06,IPROCLOZIDE
760,CHEMBL591,C#CC(O)(C=CCl)CC,0,0.0,None,1,N05CM08,ETHCHLORVYNOL
761,CHEMBL92401,CC(C)NNC(=O)c1ccncc1,0,0.0,None,1,N06AF05,IPRONIAZID
762,CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,0,0.0,None,1,None,ZILEUTON
763,CHEMBL93077,O=C(C[S+]([O-])C(c1ccccc1)c1ccccc1)NO,0,None,None,1,N06BX17,ADRAFINIL
764,CHEMBL936,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,0,0.0,None,1,None,DIPHENIDOL
765,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,0,0.0,None,1,N06DA01,TACRINE
766,CHEMBL970,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,0,0.0,None,1,N05BA13,HALAZEPAM
767,CHEMBL607710,NC(=O)OCC(O)COc1ccc(Cl)cc1,0,0.0,None,1,D01AE07,CHLORPHENESIN CARBAMATE
768,CHEMBL56367,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,0,0.0,None,1,"M01AX17, M02AA26",NIMESULIDE
769,CHEMBL306700,CCOc1ccccc1OCC1CNCCO1,0,0.0,None,1,N06AX09,VILOXAZINE
